ID,Slug,Name,Sector,Subsector,Province,Location,Stage,CapexCAD,CapexStatus,Buildability,BuildabilityCoverage,Confidence
005bcc94-3fdd-5c7a-b77d-9f47cad5f870,skyview-2-battery-energy-storage-system,Skyview 2 Battery Energy Storage System,Clean Energy & Grid,Energy Storage,ON,Edwardsburgh-Cardinal,ANNOUNCED,750000000,REPORTED,20.0,15.0,REPORTED
01306db2-3cc8-5773-a2c2-163948231601,lng-canada-load-interconnection-project,LNG Canada Load Interconnection Project,Energy & Fuels,Energy infrastructure,BC,Kitimat,CONSTRUCTION,82000000,REPORTED,95.0,15.0,REPORTED
01507d05-00cf-57e1-81b8-0c87122dd7a9,darlington-new-nuclear-project-unit-1,Darlington New Nuclear Project — Unit 1,Nuclear & Clean Power,Small Modular Reactor,ON,"Darlington site, Clarington",CONSTRUCTION,7700000000,REPORTED,96.3,40.0,SUPPORTED
02e952ac-30fd-5bdd-9ffa-17985fb90965,crown-mountain-coal-project,Crown Mountain Coal Project,Mining & Metals,Mining & mineral development,BC,Fernie,ANNOUNCED,561000000,REPORTED,20.0,15.0,REPORTED
04e4f0ba-028c-5b3f-9922-e4dfe7c59713,marathon-pgm-copper-mine,Marathon PGM Copper Mine,Mining & Metals,Mining & mineral development,ON,Marathon,ANNOUNCED,809000000,REPORTED,20.0,15.0,REPORTED
0806fbce-02d7-57f2-970d-395305cdf951,vulcan-solar-project,Vulcan Solar Project,Clean Energy & Grid,Solar,AB,Vulcan County,ANNOUNCED,155000000,REPORTED,20.0,15.0,REPORTED
09f7fc07-1392-565c-af9d-79b5808169e5,wm-sainte-sophie-landfill-rng-facility,WM Sainte-Sophie Landfill RNG Facility,Clean Energy & Grid,Bioenergy,QC,Saint-Sophie,ANNOUNCED,200000000,REPORTED,20.0,15.0,REPORTED
0a4a601c-6730-5a38-b000-7e2194654928,portage-area-capacity-enhancements,Portage Area Capacity Enhancements,Clean Energy & Grid,Hydro,MB,Portage la Prarie Area,CONSTRUCTION,84900000,REPORTED,95.0,15.0,REPORTED
0b642024-1b04-5137-989f-72da5477daab,complexe-canadian-malartic-odyssey-nord-et-sud,Complexe Canadian Malartic - Odyssey Nord et Sud,Mining & Metals,Mining & mineral development,QC,Malartic,CONSTRUCTION,1769200000,REPORTED,95.0,15.0,REPORTED
0d418f96-3e16-589e-b6ae-9af9f057703a,the-tugaske-project,The Tugaske Project,Mining & Metals,Mining & mineral development,SK,Vanguard area - 170 km SSE of Saskatoon,ANNOUNCED,352100000,REPORTED,20.0,15.0,REPORTED
0eaa429d-d1f5-514a-ae0f-83406d8bb19e,pine-point,Pine Point,Mining & Metals,Mining & mineral development,NT,"East of Hay River, South of Yellowknife",ANNOUNCED,653300000,REPORTED,20.0,15.0,REPORTED
0fd055d1-7528-54ba-80b2-26ab9b518412,new-polaris-gold-mine,New Polaris Gold Mine,Mining & Metals,Mining & mineral development,BC,Atlin,ANNOUNCED,143700000,REPORTED,20.0,15.0,REPORTED
1213e825-cf36-557d-95cf-9c5336004916,limestone-units-1-3-5-10-stator-re-wedge,Limestone Units 1-3 & 5-10 Stator Re-Wedge,Clean Energy & Grid,Hydro,MB,Nelson River,CONSTRUCTION,38600000,REPORTED,95.0,15.0,REPORTED
12ed5de3-38a9-50b5-a5ff-aad1cdb1bcea,river-valley-palladium,River Valley Palladium,Mining & Metals,Mining & mineral development,ON,30 km N of Warren,ANNOUNCED,268700000,REPORTED,20.0,15.0,REPORTED
1332203b-002f-5c28-98e4-82dd3f880b97,upper-beaver,Upper Beaver,Mining & Metals,Mining & mineral development,ON,Kirkland Lake,ANNOUNCED,900000000,REPORTED,20.0,15.0,REPORTED
14ab6ba7-f3f4-507a-9c28-26ae2b4d29ff,gething-coal-project,Gething Coal Project,Mining & Metals,Mining & mineral development,BC,Hudson Hope,ANNOUNCED,1360000000,REPORTED,20.0,15.0,REPORTED
153e3a12-cbaf-582f-b1dd-7ff7c5b0046a,syncrude-mildred-lake-extension-153e3a12cbaf,Syncrude Mildred Lake Extension,Energy & Fuels,Energy infrastructure,AB,Mildred Lake,CONSTRUCTION,3300000000,REPORTED,95.0,15.0,REPORTED
15915161-8f3e-5a77-9a22-9998c8505382,shaakichiuwaanaan,Shaakichiuwaanaan,Mining & Metals,Mining & mineral development,QC,Eeyou Istchee Baie-James,ANNOUNCED,1373500000,REPORTED,20.0,15.0,REPORTED
1602f9c4-15bd-54cc-aff2-c2c6b3ac4113,marban-project-prev-marban-alliance,Marban Project (prev. Marban Alliance),Mining & Metals,Mining & mineral development,QC,Val-d'Or,ANNOUNCED,435100000,REPORTED,20.0,15.0,REPORTED
17a48f6b-a793-5273-92ad-75fba2b38dca,biofuel-facility,Biofuel Facility,Clean Energy & Grid,Bioenergy,BC,Prince George,ANNOUNCED,70000000,REPORTED,20.0,15.0,REPORTED
1b60cad8-5c5f-53e5-860c-2e0f07c9deba,victoria-project,Victoria Project,Mining & Metals,Mining & mineral development,ON,Sudbury,CONSTRUCTION,1000000000,REPORTED,95.0,15.0,REPORTED
1b69523d-b2d0-5025-9bc9-1055174e2939,turnagain-project,Turnagain Project,Mining & Metals,Mining & mineral development,BC,Dease Lake Area,ANNOUNCED,2459100000,REPORTED,20.0,15.0,REPORTED
1b85ab1b-d361-5374-a5cf-1c15a5504556,darlington-refurbishment-project,Darlington Refurbishment Project,Nuclear & Clean Power,Nuclear,ON,Clarington,CONSTRUCTION,12800000000,REPORTED,95.0,15.0,REPORTED
1ba9a7ce-3a1a-5053-97d7-59ff1e924f77,kinskuch-hydroelectric-project,Kinskuch Hydroelectric Project,Clean Energy & Grid,Hydro,BC,Iskut,ANNOUNCED,300000000,REPORTED,20.0,15.0,REPORTED
1c8c422a-ff62-5aca-bd54-cd58bfb6cbbe,greenview-geothermal-power-plant-alberta-no-1,Greenview Geothermal Power Plant (Alberta No. 1),Clean Energy & Grid,Geothermal,AB,Greenview No. 16,ANNOUNCED,106000000,REPORTED,20.0,15.0,REPORTED
1d2737c7-e559-5e07-b914-0827635a18a9,log-creek-water-power-project,Log Creek Water Power  Project,Clean Energy & Grid,Hydro,BC,Boston Bar,ANNOUNCED,20000000,REPORTED,20.0,15.0,REPORTED
1d4a5c91-b3bf-5b27-a735-653a3968f0af,cariboo-gold-project,Cariboo Gold Project,Mining & Metals,Mining & mineral development,BC,Quesnel,ANNOUNCED,881000000,REPORTED,20.0,15.0,REPORTED
2021c554-0959-52b4-ab5f-cbae850b5beb,bruce-nuclear-refurbishment,Bruce Nuclear Refurbishment,Nuclear & Clean Power,Nuclear,ON,Tiverton,CONSTRUCTION,13000000000,REPORTED,95.0,15.0,REPORTED
20a08c41-e69f-57f4-9b58-0c7d0ba7ef8e,tilbury-phase-2-lng-expansion-project,Tilbury Phase 2 LNG expansion project,Energy & Fuels,Energy infrastructure,BC,Delta,ANNOUNCED,3000000000,REPORTED,20.0,15.0,REPORTED
20dcd189-e655-5294-ab86-ce5a66be7ed8,aries,Aries,Mining & Metals,Mining & mineral development,AB,87.7 km WSW of Rocky Mountain House,ANNOUNCED,593000000,REPORTED,20.0,15.0,REPORTED
227ace82-24e3-5d56-b275-f15f31018cb5,white-rose-expansion-white-rose-west,White Rose Expansion - White Rose West,Energy & Fuels,Energy infrastructure,NL,Offshore Newfoundland,CONSTRUCTION,3800000000,REPORTED,95.0,15.0,REPORTED
22f44df9-82e2-582a-90a7-5f0553befca7,airport-city-solar,Airport City Solar,Clean Energy & Grid,Solar,AB,Leduc County,ANNOUNCED,169000000,REPORTED,20.0,15.0,REPORTED
2361a9b5-1684-59ee-890d-d89fc8c58e02,detour-lake-open-pit-expansion-and-underground-development,Detour Lake open pit expansion and underground development,Mining & Metals,Mining & mineral development,ON,Detour Lake,CONSTRUCTION,731000000,REPORTED,95.0,15.0,REPORTED
23fb0345-e5ee-5a02-8973-57df46a93f15,rocktree-solar-project-fortis-stony-plain-434s-der-solar,Rocktree Solar Project (Fortis Stony Plain 434S DER Solar),Clean Energy & Grid,Solar,AB,Parkland County,ANNOUNCED,40000000,REPORTED,20.0,15.0,REPORTED
25cba8e4-6469-5d7d-a653-0e09653e6c6d,crawford,Crawford,Mining & Metals,Mining & mineral development,ON,40 km N of Timmins,ANNOUNCED,2835000000,REPORTED,20.0,15.0,REPORTED
26179d22-998c-5c5b-bd60-5a41aefe64ac,sisson-project,Sisson Project,Mining & Metals,Mining & mineral development,NB,Fredericton,ANNOUNCED,579000000,REPORTED,20.0,15.0,REPORTED
262feb07-3473-5045-8b5f-ae00426944cd,blackrod,Blackrod,Energy & Fuels,Energy infrastructure,AB,Regional Municipality of Wood Buffalo (RMWB) & Lac La Biche County,CONSTRUCTION,2927000000,REPORTED,95.0,15.0,REPORTED
2676cff7-63a8-5916-86fe-f15574c8afdc,tu-deh-kah-geothermal-development,Tu Deh Kah Geothermal Development,Clean Energy & Grid,Bioenergy,BC,Fort Nelson,ANNOUNCED,100000000,REPORTED,20.0,15.0,REPORTED
26ce3baf-4bbf-5a3e-835e-a5a76760aa4d,the-nova-tidal-array-petit-passage,The Nova Tidal Array (Petit Passage),Clean Energy & Grid,Tidal,NS,Petit Passage,CONSTRUCTION,22000000,REPORTED,95.0,15.0,REPORTED
282ca62a-6587-5f4f-9717-b1e65a11ce5d,naphtha-recovery-unit-tailings-treatment-project,Naphtha Recovery Unit Tailings Treatment Project,Energy & Fuels,Energy infrastructure,AB,Wood Buffalo,CONSTRUCTION,350000000,REPORTED,95.0,15.0,REPORTED
28457794-0460-5270-ac49-0eaa76ae8f8b,wynyard-potash-project,Wynyard Potash Project,Mining & Metals,Mining & mineral development,SK,Wynyard,ANNOUNCED,789000000,REPORTED,20.0,15.0,REPORTED
2861b433-93f1-5b2a-a7cd-f9c1258dc008,coffee-gold-mine,Coffee Gold Mine,Mining & Metals,Mining & mineral development,YT,"130km south of Dawson City, Yukon",ANNOUNCED,317000000,REPORTED,20.0,15.0,REPORTED
28f9c659-b62d-5335-84a9-e1e2134ad381,valentine-gold-mine,Valentine Gold Mine,Mining & Metals,Mining & mineral development,NL,"55 km SW of Millertown, NL",CONSTRUCTION,854000000,REPORTED,95.0,15.0,REPORTED
2abfa028-5bc3-5ae1-a973-6c5ed9ee7cef,troilus,Troilus,Mining & Metals,Mining & mineral development,QC,Eeyou Istchee Baie-James,ANNOUNCED,1074600000,REPORTED,20.0,15.0,REPORTED
2afe69f1-19f5-5364-be92-b883652a11c3,spruce-lake-east-lloyd,Spruce Lake East Lloyd,Energy & Fuels,Energy infrastructure,SK,Spruce Lake,CONSTRUCTION,350000000,REPORTED,95.0,15.0,REPORTED
2c6cd9fb-24c1-5a01-8277-9a3ced2039ad,vista-coal-project-vista-test-underground-mine-and-vista-mine-phase-ii-expansion-projects,Vista' Coal Project (Vista Test Underground Mine and Vista Mine Phase II Expansion Projects),Mining & Metals,Mining & mineral development,AB,Yellowhead County,ANNOUNCED,719000000,REPORTED,20.0,15.0,REPORTED
2dfbcb6b-a767-5ffc-adf7-11657dc8e20c,centrale-hydroelectrique-manouane-sipi-dam-b,Centrale hydroélectrique Manouane Sipi (Dam B),Clean Energy & Grid,Hydro,QC,La Tuque,ANNOUNCED,100000000,REPORTED,20.0,15.0,REPORTED
2ff59581-4b26-5d5d-848a-776607a70c87,aira-solar-project,Aira Solar Project,Clean Energy & Grid,Solar,AB,Forty Mile County No. 8,CONSTRUCTION,700000000,REPORTED,95.0,15.0,REPORTED
301e7636-45f0-5743-a456-eeae5cf73eda,torrefied-pellet-plant,Torrefied pellet plant,Forestry & Bioeconomy,Bioenergy,BC,Hazelton,CONSTRUCTION,50000000,REPORTED,95.0,15.0,REPORTED
318eb2d1-c429-5e6e-95ab-acd44453ace5,harmony-gold-mine,Harmony Gold Mine,Mining & Metals,Mining & mineral development,BC,Graham Island,ANNOUNCED,50000000,REPORTED,20.0,15.0,REPORTED
33ded977-e3db-57ef-91db-c3234363bb4e,usine-de-production-d-ethanol-cellulosique,Usine de production d'éthanol cellulosique,Clean Energy & Grid,Bioenergy,QC,Chaudière-Appalaches,ANNOUNCED,300000000,REPORTED,20.0,15.0,REPORTED
349ceaab-be11-52cf-9628-2d5f84775e02,s-d-solar-watson-lake,Sādę Solar Watson Lake,Clean Energy & Grid,Solar,YT,Watson Lake,CONSTRUCTION,30000000,REPORTED,95.0,15.0,REPORTED
35340dd4-62b3-5cbf-a937-b6879e03b476,line-creek-coal-mine-expansion,Line Creek Coal Mine Expansion,Mining & Metals,Mining & mineral development,BC,Sparwood,ANNOUNCED,140000000,REPORTED,20.0,15.0,REPORTED
3536306b-607e-5ab4-923f-b3fb4c3897a8,cheakamus-recoat-units-1-2-penstock-project,Cheakamus Recoat Units 1 & 2 Penstock Project,Clean Energy & Grid,Hydro,BC,Squamish,CONSTRUCTION,35000000,REPORTED,95.0,15.0,REPORTED
364bc181-ea38-5b6d-a23f-c0ff59654c7f,hammerdown-green-bay,Hammerdown (Green Bay),Mining & Metals,Mining & mineral development,NL,"King's Point, Green Bay",CONSTRUCTION,75000000,REPORTED,95.0,15.0,REPORTED
3a423d40-b32e-5d24-adae-645545a3b4b9,highland-valley-copper-2040-hvc-2040,Highland Valley Copper 2040 (HVC 2040),Mining & Metals,Mining & mineral development,BC,Logan Lake,ANNOUNCED,1100000000,REPORTED,20.0,15.0,REPORTED
3a694f0e-d31a-5173-9a6c-320ca3f27136,kruger-wayagamack-demonstration-ccus,Kruger Wayagamack - Demonstration CCUS,Forestry & Bioeconomy,Forest products,QC,Trois-Rivières,ANNOUNCED,24000000,REPORTED,20.0,15.0,REPORTED
3c9743f9-a4e5-5dd8-a916-9eae8c60b6c7,enterprise-solar-project,Enterprise Solar Project,Clean Energy & Grid,Solar,AB,Vulcan County,ANNOUNCED,175000000,REPORTED,20.0,15.0,REPORTED
3ceaef8d-6c6a-50e6-9bd6-52dbd13a4a21,ruddock-creek-zinc-lead-mine-development-project,Ruddock Creek Zinc-Lead Mine Development Project,Mining & Metals,Mining & mineral development,BC,Clearwater,ANNOUNCED,100000000,REPORTED,20.0,15.0,REPORTED
3f9f1e9e-70af-5cb3-8db5-090ef4b90ff4,marguerite-lake-compressed-air-energy-storage,Marguerite Lake Compressed Air Energy Storage,Clean Energy & Grid,Energy Storage,AB,Bonnyville No. 87,ANNOUNCED,500000000,REPORTED,20.0,15.0,REPORTED
41d06534-b63b-5f32-97d5-d09a306b817e,slave-falls-7-bay-sluiceway-concrete-res,Slave Falls 7 Bay Sluiceway Concrete Res,Clean Energy & Grid,Hydro,MB,Wpg River,CONSTRUCTION,84300000,REPORTED,95.0,15.0,REPORTED
42516906-c642-5f95-ab89-0f6aa5c9d9e8,district-energy-system,District Energy System,Forestry & Bioeconomy,Bioenergy,NS,New Glasgow,ANNOUNCED,175000000,REPORTED,20.0,15.0,REPORTED
426ccf5e-e264-5eb5-93d9-6682e11ceeaf,woodfibre-lng-project,Woodfibre LNG project,Energy & Fuels,Energy infrastructure,BC,Squamish,CONSTRUCTION,6880000000,REPORTED,95.0,15.0,REPORTED
4272b85f-b6e9-5d42-a84a-cf94d4ce21ee,forty-mile-solar-farm,Forty Mile Solar Farm,Clean Energy & Grid,Solar,AB,Forty Mile County No. 8,ANNOUNCED,400000000,REPORTED,20.0,15.0,REPORTED
44275fa8-23c0-5536-b666-c62127de264d,patterson-lake-south,Patterson Lake South,Mining & Metals,Mining & mineral development,SK,Athabasca Basin District,ANNOUNCED,1155000000,REPORTED,20.0,15.0,REPORTED
489487d8-40b5-59cc-98e9-8c3ac175a135,meager-creek-geothermal-project,Meager Creek Geothermal Project,Clean Energy & Grid,Geothermal,BC,Whistler,ANNOUNCED,100000000,REPORTED,20.0,15.0,REPORTED
48cf6832-aa8a-546a-913b-7e6e9dcad538,homestead-solar-project,Homestead Solar Project,Clean Energy & Grid,Solar,AB,Willow Creek No. 26,ANNOUNCED,600000000,REPORTED,20.0,15.0,REPORTED
491e11aa-9877-5a29-9c05-9f774dbc61a6,sunnynook-solar-project,Sunnynook Solar Project,Clean Energy & Grid,Solar,AB,Special Area No. 2,CONSTRUCTION,385000000,REPORTED,95.0,15.0,REPORTED
49557d52-4ea8-5fc3-8bbd-6a0c3a8fca7e,canyon-creek-hydro-power-project-storage,Canyon Creek Hydro Power Project (storage),Clean Energy & Grid,Hydro,AB,Yellowhead County,ANNOUNCED,200000000,REPORTED,20.0,15.0,REPORTED
49c01818-a593-536e-af1f-7275a295f05e,wheeler-river-gryphon,Wheeler River - Gryphon,Mining & Metals,Mining & mineral development,SK,270 km ENE of La Loche,ANNOUNCED,737000000,REPORTED,20.0,15.0,REPORTED
4c819bbc-d6fa-5fac-988d-a9a98698988c,carmacks-copper-project,Carmacks Copper Project,Mining & Metals,Mining & mineral development,YT,"220 km north of Whitehorse, Yukon",ANNOUNCED,220070000,REPORTED,20.0,15.0,REPORTED
4d236dd6-ffe9-5cb8-9f66-d4c4e2433176,shakespeare,Shakespeare,Mining & Metals,Mining & mineral development,ON,Sudbury (20 km NE of Massey),ANNOUNCED,232900000,REPORTED,20.0,15.0,REPORTED
4d7d47d5-ed72-584b-9977-ae1fd6904e06,usine-de-carburant-a-faible-intensite-carbone-inclut-un-electrolyseur,Usine de carburant à faible intensité carbone (inclut un électrolyseur),Energy & Fuels,Energy infrastructure,QC,Varennes,CONSTRUCTION,1490000000,REPORTED,95.0,15.0,REPORTED
4e87548e-d686-5025-8829-3d20852509ad,authier,Authier,Mining & Metals,Mining & mineral development,QC,La Motte,ANNOUNCED,74850000,REPORTED,20.0,15.0,REPORTED
4edd7484-d818-5d4f-9085-268579305e23,ridley-island-energy-export-facility-reef,Ridley Island Energy Export Facility (REEF),Energy & Fuels,Energy infrastructure,BC,Prince Rupert,ANNOUNCED,750000000,REPORTED,20.0,15.0,REPORTED
4fcfddf1-35ec-562d-9e94-d97d9a0a25ab,benjamin-mills-wind-project,Benjamin Mills Wind Project,Clean Energy & Grid,Wind,NS,"Dalmouth, Nova Scotia",CONSTRUCTION,68000000,REPORTED,95.0,15.0,REPORTED
52cb6081-1b39-53ed-8085-aa686522e36a,heidelberg-materials-carbon-capture-utilization-and-storage-hub,Heidelberg Materials Carbon Capture Utilization and Storage Hub,Clean Energy & Grid,Carbon Capture and Storage,AB,Edmonton,ANNOUNCED,1360000000,REPORTED,20.0,15.0,REPORTED
52f1553a-328a-5878-9d45-93cd62e65faa,jurassic-solar-and-battery-storage,Jurassic Solar and Battery Storage,Clean Energy & Grid,Solar,AB,Cypress County,CONSTRUCTION,500000000,REPORTED,95.0,15.0,REPORTED
5384a2be-d2d0-593f-9278-7d6a6198015b,syncrude-mildred-lake-extension,Syncrude (Mildred Lake Extension),Energy & Fuels,Energy infrastructure,AB,Regional Municipality of Wood Buffalo (RMWB),CONSTRUCTION,3300000000,REPORTED,95.0,15.0,REPORTED
54b4c5f4-8507-5b71-bee3-ccc9c30786f2,asphalt-shingle-reprocessing-facility,Asphalt Shingle Reprocessing Facility,Energy & Fuels,Energy infrastructure,AB,Rocky View County,CONSTRUCTION,15000000,REPORTED,95.0,15.0,REPORTED
54b9c099-75fa-5681-a537-0df7078f13e3,peace-river-arch-lithium-project,Peace River Arch Lithium Project,Mining & Metals,Mining & mineral development,AB,Northern Sunrise County,ANNOUNCED,400000000,REPORTED,20.0,15.0,REPORTED
557bc3d2-991f-5ae7-9928-756a065700d3,deep-fox-foxtrot,Deep Fox + Foxtrot,Mining & Metals,Mining & mineral development,NL,Port Hope Simpson,ANNOUNCED,421800000,REPORTED,20.0,15.0,REPORTED
5760a34e-eeac-553f-ba06-4005b2427027,peiec-wind-farm-5,PEIEC Wind Farm #5,Clean Energy & Grid,Wind,PE,Eastern Kings,CONSTRUCTION,80000000,REPORTED,95.0,15.0,REPORTED
57b1618a-239c-5372-b646-3b1c8bc8dbd7,york-battery-energy-storage-system,York – Battery Energy Storage System,Clean Energy & Grid,Energy Storage,ON,King,CONSTRUCTION,352000000,REPORTED,95.0,15.0,REPORTED
590a34de-1d79-5938-a2e2-eb6e8db19169,strange-lake-b-zone,Strange Lake / B-Zone,Mining & Metals,Mining & mineral development,QC,Rivière-Koksoak,ANNOUNCED,1631000000,REPORTED,20.0,15.0,REPORTED
5ce3a023-d7db-5b18-b936-a225ae91fb4d,wonder-valley-ai-data-centre-park-phase-1,Wonder Valley AI Data Centre Park (Phase 1),Energy & Fuels,Energy infrastructure,AB,Greenview No. 16,ANNOUNCED,16620000000,REPORTED,20.0,15.0,REPORTED
5d5a83b2-804d-5110-8d84-6c364f2d3a87,dauphin-vermillion-230kv-stn-capacity-in,Dauphin Vermillion 230kV Stn Capacity In,Clean Energy & Grid,Hydro,MB,Dauphin,CONSTRUCTION,21900000,REPORTED,95.0,15.0,REPORTED
5ec039c6-8498-58de-8027-44535b04c050,bassano-435s-der-solar,Bassano 435S DER Solar,Clean Energy & Grid,Solar,AB,Newell County,ANNOUNCED,15000000,REPORTED,20.0,15.0,REPORTED
61d14600-200b-5e61-9ec6-e6717402bd41,projet-galaxy-lithium,Projet Galaxy Lithium,Mining & Metals,Mining & mineral development,QC,Eeyou Istchee Baie-James,ANNOUNCED,508700000,REPORTED,20.0,15.0,REPORTED
62024f04-d4ab-53b2-9567-7c55ed38e753,mill-upgrade-62024f04d4ab,Mill upgrade,Forestry & Bioeconomy,Forest products,BC,Armstrong,ANNOUNCED,35000000,REPORTED,20.0,15.0,REPORTED
62ec8d4f-3874-5ee0-96f7-779d4c84b7ba,blackrock-mine,BlackRock - Mine,Mining & Metals,Mining & mineral development,QC,Eeyou Istchee Baie-James,ANNOUNCED,373000000,REPORTED,20.0,15.0,REPORTED
63200eb7-3f9b-556d-a356-cf2262ed1eda,eagle-s-nest-mcfaulds-lake,Eagle's Nest (McFaulds Lake),Mining & Metals,Mining & mineral development,ON,Webequie,ANNOUNCED,609000000,REPORTED,20.0,15.0,REPORTED
63e7a961-d4b6-5ad4-97f2-db964897f41b,fibre-pontiac-the-biomass-conversion-centre,Fibre Pontiac (The Biomass Conversion Centre),Clean Energy & Grid,Bioenergy,QC,Pontiac,ANNOUNCED,120000000,REPORTED,20.0,15.0,REPORTED
64c12a96-643e-5a8d-bd6a-1b890e6f3e8f,red-willow-wind-farm,Red Willow Wind Farm,Clean Energy & Grid,Wind,BC,Tumbler Ridge,ANNOUNCED,480000000,REPORTED,20.0,15.0,REPORTED
660259df-4ae4-589d-b0d0-4d2a92abd6af,lac-dore-vanadium,Lac Doré Vanadium,Mining & Metals,Mining & mineral development,QC,Eeyou Istchee Baie-James,ANNOUNCED,321000000,REPORTED,20.0,15.0,REPORTED
66bda531-9514-58d7-819e-da991e2207ce,nico-cobalt-gold-bismuth-mine,NICO Cobalt-Gold-Bismuth Mine,Mining & Metals,Mining & mineral development,NT,160 km Northwest of Yellowknife,ANNOUNCED,589000000,REPORTED,20.0,15.0,REPORTED
671d6696-5cd2-5e03-97a5-177171b39caf,saamis-solar-farm,Saamis Solar Farm,Clean Energy & Grid,Solar,AB,Medicine Hat,ANNOUNCED,120000000,REPORTED,20.0,15.0,REPORTED
6764ded8-3b06-59ca-82ed-20b70bf228ab,pathways-alliance-carbon-capture-storage-hub-phase-1,Pathways Alliance Carbon Capture Storage Hub (Phase 1),Clean Energy & Grid,Carbon Capture and Storage,AB,Improvement District No. 349|Wood Buffalo|Lac la Biche County|Improvement District No. 24 Wood Buffalo|Bonnyville No. 87,ANNOUNCED,16500000000,REPORTED,20.0,15.0,REPORTED
67daa9fb-7ef8-520b-a084-ecc41c51afc5,dumont-nickel,Dumont Nickel,Mining & Metals,Mining & mineral development,QC,Launay,ANNOUNCED,1357000000,REPORTED,20.0,15.0,REPORTED
694050aa-df78-5942-b92a-c3863321b3f3,red-chris-block-cave-expansion,Red Chris Block Cave Expansion,Mining & Metals,Mining & mineral development,BC,Dease Lake,ANNOUNCED,2632000000,REPORTED,20.0,15.0,REPORTED
6a375eda-b773-5e74-9b9b-c004a86b1673,hawkeye-green-energy-grid-project,Hawkeye Green Energy Grid Project,Clean Energy & Grid,Hydro,BC,Powell River,ANNOUNCED,450000000,REPORTED,20.0,15.0,REPORTED
6b02b949-de7d-5550-b6a6-c97361aee9ec,giscome-quarry-and-lime-plant-project,Giscome Quarry and Lime Plant Project,Mining & Metals,Mining & mineral development,BC,Prince George,ANNOUNCED,130000000,REPORTED,20.0,15.0,REPORTED
6b59ba26-89cd-503f-8132-b2ed996350c2,peace-river-site-c-hydro-electric-project,Peace River Site C Hydro-electric project,Clean Energy & Grid,Hydro,BC,Fort St. John,CONSTRUCTION,16000000000,REPORTED,95.0,15.0,REPORTED
6bb2ae0d-4c4e-5d23-ae39-cb5f2d423d3e,projet-de-valorisation-de-la-vapeur-de-l-incinerateur-pour-le-chu-de-quebec-universite-laval,Projet de valorisation de la vapeur de l'incinérateur pour le CHU de Québec - Université Laval,Energy & Fuels,Energy infrastructure,QC,Ville de Québec,ANNOUNCED,43800000,REPORTED,20.0,15.0,REPORTED
6bc88f68-bfdd-580a-9069-f1cc42c538e6,stobie,Stobie,Mining & Metals,Mining & mineral development,ON,"Sudbury, Blezard Township",CONSTRUCTION,205000000,REPORTED,95.0,15.0,REPORTED
6d8080f5-f787-5802-aa68-3082bd09a538,lac-a-paul-mine,Lac à Paul - Mine,Mining & Metals,Mining & mineral development,QC,Mont-Valin,ANNOUNCED,2092500000,REPORTED,20.0,15.0,REPORTED
6dd7bec9-08a2-52fb-a7b4-69c861b826cb,matawinie,Matawinie,Mining & Metals,Mining & mineral development,QC,Saint-Michel-des-Saints,ANNOUNCED,480800000,REPORTED,20.0,15.0,REPORTED
6de99008-4dc8-59b5-a880-df5cee747e7c,tristar-advanced-in-situ-upgrader,TriStar Advanced (In Situ + Upgrader),Energy & Fuels,Energy infrastructure,AB,Regional Municipality of Wood Buffalo (RMWB),ANNOUNCED,2000000000,REPORTED,20.0,15.0,REPORTED
6f5cf23a-5fd6-5c85-a3c6-b9afb525630a,snow-lake,Snow Lake,Mining & Metals,Mining & mineral development,MB,120 km E of Flin Flon,ANNOUNCED,81000000,REPORTED,20.0,15.0,REPORTED
70a9b614-3a2e-55c9-8c2f-2fd063343eb6,joyce-lake-dso-the-attikamagen-project,Joyce Lake DSO (the Attikamagen Project),Mining & Metals,Mining & mineral development,NL,Menihek,ANNOUNCED,270400000,REPORTED,20.0,15.0,REPORTED
